Total Spending,UNFPA,GOV,NGO,UN,Core Resources,Non-core Resources,Program,Country,Year,Country_Name
1709124,1254314,0,454810,0,0.24,0.76,Ending gender-based violence and harmful practices,el-salvador,2022,El Salvador
377935,371623,0,6312,0,0.91,0.09,Ending preventable maternal deaths,el-salvador,2022,El Salvador
1112637,945064,0,167573,0,0.2,0.8,Ending the unmet need for family planning,el-salvador,2022,El Salvador
586195,586195,0,0,0,0.8,0.2,Ending gender-based violence and harmful practices,equatorial-guinea,2022,Equatorial Guinea
386729,386729,0,0,0,0.69,0.31,Ending preventable maternal deaths,equatorial-guinea,2022,Equatorial Guinea
63455,63455,0,0,0,0.63,0.37,Ending the unmet need for family planning,equatorial-guinea,2022,Equatorial Guinea
29305,21305,0,0,8000,1.0,-0.0,Organizational effectiveness and efficiency,equatorial-guinea,2022,Equatorial Guinea
11493,11493,0,0,0,0.1,0.9,Ending gender-based violence and harmful practices,eritrea,2022,Eritrea
552626,534276,18350,0,0,1.0,0.0,Ending preventable maternal deaths,eritrea,2022,Eritrea
45,45,0,0,0,0.0,1.0,Ending the unmet need for family planning,eritrea,2022,Eritrea
-138,0,0,0,0,0.0,0.0,Organizational effectiveness and efficiency,eritrea,2022,Eritrea
304885,225953,3685,75247,0,0.45,0.55,Ending gender-based violence and harmful practices,eswatini,2022,Eswatini
625454,553533,11343,60578,0,0.68,0.32,Ending preventable maternal deaths,eswatini,2022,Eswatini
450109,314860,4972,130278,0,0.41,0.59,Ending the unmet need for family planning,eswatini,2022,Eswatini
11386715,3613656,2184962,5565920,22176,0.07,0.93,Ending gender-based violence and harmful practices,ethiopia,2022,Ethiopia
16739348,9371540,2793106,4459061,115641,0.25,0.75,Ending preventable maternal deaths,ethiopia,2022,Ethiopia
3368745,1557899,1346587,448179,16080,0.17,0.83,Ending the unmet need for family planning,ethiopia,2022,Ethiopia
16076,0,16076,0,0,0.0,1.0,Organizational effectiveness and efficiency,ethiopia,2022,Ethiopia
298731,297777,26,928,0,1.0,0.0,Ending gender-based violence and harmful practices,gabon,2022,Gabon
316612,313365,2800,447,0,0.45,0.55,Ending preventable maternal deaths,gabon,2022,Gabon
870457,655531,199344,15582,0,0.99,0.01,Ending the unmet need for family planning,gabon,2022,Gabon
2433189,985894,468235,979060,0,0.23,0.77,Ending gender-based violence and harmful practices,gambia,2022,Gambia
567090,399150,129544,38397,0,0.59,0.41,Ending preventable maternal deaths,gambia,2022,Gambia
931109,450773,303945,176392,0,0.44,0.56,Ending the unmet need for family planning,gambia,2022,Gambia
1170785,735921,35009,399856,0,0.12,0.88,Ending gender-based violence and harmful practices,georgia,2022,Georgia
731143,520796,59339,151008,0,0.63,0.37,Ending preventable maternal deaths,georgia,2022,Georgia
21040,7824,3,13212,0,0.99,0.01,Ending the unmet need for family planning,georgia,2022,Georgia
2619156,1557326,553127,508703,0,0.34,0.66,Ending gender-based violence and harmful practices,ghana,2022,Ghana
1154251,803558,131112,219581,0,0.37,0.63,Ending preventable maternal deaths,ghana,2022,Ghana
3861419,3228629,614403,18387,0,0.52,0.48,Ending the unmet need for family planning,ghana,2022,Ghana
862735,800742,0,61993,0,0.96,0.04,Ending gender-based violence and harmful practices,guatemala,2022,Guatemala
421866,352912,0,68954,0,0.93,0.07,Ending preventable maternal deaths,guatemala,2022,Guatemala
2706254,2614128,0,15676,76449,0.22,0.78,Ending the unmet need for family planning,guatemala,2022,Guatemala
9241,9241,0,0,0,1.0,0.0,Organizational effectiveness and efficiency,guatemala,2022,Guatemala
839488,510734,323353,5402,0,0.77,0.23,Ending gender-based violence and harmful practices,guinea,2022,Guinea
2641030,1605963,680690,354377,0,0.46,0.54,Ending preventable maternal deaths,guinea,2022,Guinea
2209787,1609852,530494,69441,0,0.45,0.55,Ending the unmet need for family planning,guinea,2022,Guinea
259316,158785,19754,80777,0,0.14,0.86,Ending gender-based violence and harmful practices,guinea-bissau,2022,Guinea-Bissau
854057,777583,76475,0,0,0.65,0.35,Ending preventable maternal deaths,guinea-bissau,2022,Guinea-Bissau
792832,546605,156651,89575,0,0.66,0.34,Ending the unmet need for family planning,guinea-bissau,2022,Guinea-Bissau
3018433,877826,178407,1962033,168,0.1,0.9,Ending gender-based violence and harmful practices,haiti,2022,Haiti
6339270,4263199,940959,1134855,257,0.34,0.66,Ending preventable maternal deaths,haiti,2022,Haiti
1867904,1303277,266345,298170,111,0.04,0.96,Ending the unmet need for family planning,haiti,2022,Haiti
1845442,1298152,2635,544654,0,0.25,0.75,Ending gender-based violence and harmful practices,honduras,2022,Honduras
251458,251000,14,444,0,0.67,0.33,Ending preventable maternal deaths,honduras,2022,Honduras
843718,842249,46,1423,0,0.68,0.32,Ending the unmet need for family planning,honduras,2022,Honduras
4110003,1805971,582609,1714976,6447,0.28,0.72,Ending gender-based violence and harmful practices,india,2022,India
2570217,1905603,219397,431075,14141,0.97,0.03,Ending preventable maternal deaths,india,2022,India
2356002,1299512,195591,849389,11510,0.86,0.14,Ending the unmet need for family planning,india,2022,India
2327041,945609,749102,632330,0,0.49,0.51,Ending gender-based violence and harmful practices,indonesia,2022,Indonesia
3707846,1644059,857307,1206481,0,0.43,0.57,Ending preventable maternal deaths,indonesia,2022,Indonesia
1053909,463916,427443,162549,0,0.77,0.23,Ending the unmet need for family planning,indonesia,2022,Indonesia
1056300,743859,115533,175117,21790,0.75,0.25,Ending gender-based violence and harmful practices,iran,2022,Iran (Islamic Republic of)
2076994,1494949,222962,295696,63386,0.23,0.77,Ending preventable maternal deaths,iran,2022,Iran (Islamic Republic of)
-34,0,0,0,0,0.0,0.0,Ending the unmet need for family planning,iran,2022,Iran (Islamic Republic of)
9412870,4014925,1173460,4182903,41582,0.1,0.9,Ending gender-based violence and harmful practices,iraq,2022,Iraq
3790639,1087951,34187,2646026,22475,0.13,0.87,Ending preventable maternal deaths,iraq,2022,Iraq
4923567,3252330,59188,1528944,83105,0.2,0.8,Ending the unmet need for family planning,iraq,2022,Iraq
5181502,1486010,129586,3565906,0,0.09,0.91,Ending gender-based violence and harmful practices,jordan,2022,Jordan
666508,84962,61828,519719,0,0.33,0.67,Ending preventable maternal deaths,jordan,2022,Jordan
4857637,1773145,137971,2946521,0,0.08,0.92,Ending the unmet need for family planning,jordan,2022,Jordan
990371,438131,26090,526149,0,0.27,0.73,Ending gender-based violence and harmful practices,kazakhstan,2022,Kazakhstan
81165,25283,0,55882,0,0.51,0.49,Ending preventable maternal deaths,kazakhstan,2022,Kazakhstan
404466,307105,0,97308,52,0.73,0.27,Ending the unmet need for family planning,kazakhstan,2022,Kazakhstan
2671343,1324190,169554,1177599,0,0.53,0.47,Ending gender-based violence and harmful practices,kenya,2022,Kenya
2507321,1732367,160144,585810,29000,0.69,0.31,Ending preventable maternal deaths,kenya,2022,Kenya
1721406,1324761,84501,312144,0,0.39,0.61,Ending the unmet need for family planning,kenya,2022,Kenya
1433870,593736,295381,544753,0,0.23,0.77,Ending gender-based violence and harmful practices,kyrgyzstan,2022,Kyrgyzstan
155886,92222,24238,39425,0,0.48,0.52,Ending preventable maternal deaths,kyrgyzstan,2022,Kyrgyzstan
675779,438483,46746,190549,0,0.93,0.07,Ending the unmet need for family planning,kyrgyzstan,2022,Kyrgyzstan
1689409,1101708,509286,0,78414,0.4,0.6,Ending gender-based violence and harmful practices,lao-peoples-democratic-republic,2022,Lao People's Democratic Republic
773773,456100,317673,0,0,0.54,0.46,Ending preventable maternal deaths,lao-peoples-democratic-republic,2022,Lao People's Democratic Republic
1200414,621011,579403,0,0,0.41,0.59,Ending the unmet need for family planning,lao-peoples-democratic-republic,2022,Lao People's Democratic Republic
7550,7550,0,0,0,0.0,1.0,Organizational effectiveness and efficiency,lao-peoples-democratic-republic,2022,Lao People's Democratic Republic
2454107,1470991,63632,914896,4587,0.18,0.82,Ending gender-based violence and harmful practices,lebanon,2022,Lebanon
1004484,418640,524,585203,117,0.05,0.95,Ending preventable maternal deaths,lebanon,2022,Lebanon
1227322,1117191,3094,104848,2189,0.22,0.78,Ending the unmet need for family planning,lebanon,2022,Lebanon
350452,275402,6513,68536,0,0.93,0.07,Ending gender-based violence and harmful practices,lesotho,2022,Lesotho
464207,420171,31189,12846,0,0.44,0.56,Ending preventable maternal deaths,lesotho,2022,Lesotho
729035,484884,131427,112725,0,0.35,0.65,Ending the unmet need for family planning,lesotho,2022,Lesotho
4390675,1213088,2193995,983592,0,0.05,0.95,Ending gender-based violence and harmful practices,liberia,2022,Liberia
3854263,1870261,1674162,309839,0,0.3,0.7,Ending preventable maternal deaths,liberia,2022,Liberia
3770815,1055385,2147887,567543,0,0.08,0.92,Ending the unmet need for family planning,liberia,2022,Liberia
997,997,0,0,0,1.0,0.0,Organizational effectiveness and efficiency,liberia,2022,Liberia
2439852,1482444,0,941325,16084,0.24,0.76,Ending gender-based violence and harmful practices,libya,2022,Libya
2854756,1529066,0,1325690,0,0.25,0.75,Ending preventable maternal deaths,libya,2022,Libya
202533,184388,0,18145,0,0.73,0.27,Ending the unmet need for family planning,libya,2022,Libya
3743794,2804643,361537,577615,0,0.46,0.54,Ending gender-based violence and harmful practices,madagascar,2022,Madagascar
3823065,2613629,996062,213374,0,0.55,0.45,Ending preventable maternal deaths,madagascar,2022,Madagascar
2538938,1402234,876231,260473,0,0.43,0.57,Ending the unmet need for family planning,madagascar,2022,Madagascar
2786820,1557145,194137,947467,88072,0.18,0.82,Ending gender-based violence and harmful practices,malawi,2022,Malawi
4079663,2352507,932478,794678,0,0.35,0.65,Ending preventable maternal deaths,malawi,2022,Malawi
8871347,7294656,965117,611573,0,0.17,0.83,Ending the unmet need for family planning,malawi,2022,Malawi
810,0,810,0,0,1.0,0.0,Organizational effectiveness and efficiency,malawi,2022,Malawi
224566,224394,0,173,0,1.0,0.0,Ending gender-based violence and harmful practices,malaysia,2022,Malaysia
361905,342078,0,19827,0,0.93,0.07,Ending the unmet need for family planning,malaysia,2022,Malaysia
408436,350941,39472,18023,0,0.84,0.16,Ending gender-based violence and harmful practices,maldives,2022,Maldives
335520,248051,78123,9346,0,1.0,0.0,Ending the unmet need for family planning,maldives,2022,Maldives
7668809,4360239,916770,2391800,0,0.22,0.78,Ending gender-based violence and harmful practices,mali,2022,Mali
5187643,3472329,860666,854648,0,0.42,0.58,Ending preventable maternal deaths,mali,2022,Mali
3655784,1671383,749083,1235318,0,0.12,0.88,Ending the unmet need for family planning,mali,2022,Mali
284712,234028,39490,11194,0,0.4,0.6,Ending gender-based violence and harmful practices,mauritania,2022,Mauritania
1553757,1331009,176020,46728,0,0.9,0.1,Ending preventable maternal deaths,mauritania,2022,Mauritania
482071,393257,57520,31293,0,0.1,0.9,Ending the unmet need for family planning,mauritania,2022,Mauritania
24752,24752,0,0,0,0.0,1.0,Organizational effectiveness and efficiency,mauritania,2022,Mauritania
91396,61863,29534,0,0,1.0,0.0,Ending gender-based violence and harmful practices,mauritius,2022,Mauritius
218623,124100,94523,0,0,0.65,0.35,Ending preventable maternal deaths,mauritius,2022,Mauritius
20888,12551,8337,0,0,1.0,0.0,Ending the unmet need for family planning,mauritius,2022,Mauritius
1921998,1233472,126912,0,561614,0.29,0.71,Ending gender-based violence and harmful practices,mexico,2022,Mexico
838577,454334,76272,52920,255051,0.1,0.9,Ending preventable maternal deaths,mexico,2022,Mexico
882245,736088,98378,0,47780,0.84,0.16,Ending the unmet need for family planning,mexico,2022,Mexico
-33,0,0,0,0,0.0,0.0,Organizational effectiveness and efficiency,mexico,2022,Mexico
1427158,653195,594205,93308,86450,0.31,0.69,Ending gender-based violence and harmful practices,mongolia,2022,Mongolia
885711,708270,177441,0,0,0.55,0.45,Ending preventable maternal deaths,mongolia,2022,Mongolia
417424,191370,119100,0,106954,0.61,0.39,Ending the unmet need for family planning,mongolia,2022,Mongolia
1602810,1220581,254339,127890,0,0.62,0.38,Ending gender-based violence and harmful practices,morocco,2022,Morocco
566618,283118,283450,51,0,0.03,0.97,Ending preventable maternal deaths,morocco,2022,Morocco
417107,306376,37024,73706,0,0.28,0.72,Ending the unmet need for family planning,morocco,2022,Morocco
5354066,1985189,1626861,1705473,36543,0.13,0.87,Ending gender-based violence and harmful practices,mozambique,2022,Mozambique
5503401,3071597,1929427,502376,0,0.24,0.76,Ending preventable maternal deaths,mozambique,2022,Mozambique
19032906,10541284,4069046,4422576,0,0.15,0.85,Ending the unmet need for family planning,mozambique,2022,Mozambique
247313,234993,0,12320,0,0.65,0.35,Organizational effectiveness and efficiency,mozambique,2022,Mozambique
13493409,6593325,0,6883141,16943,0.08,0.92,Ending gender-based violence and harmful practices,myanmar,2022,Myanmar
3978265,514358,0,3421839,42068,0.2,0.8,Ending preventable maternal deaths,myanmar,2022,Myanmar
3209033,1617912,0,1532111,59010,0.4,0.6,Ending the unmet need for family planning,myanmar,2022,Myanmar
9870,9366,0,505,0,0.6,0.4,Organizational effectiveness and efficiency,myanmar,2022,Myanmar
563961,361336,50832,151793,0,0.42,0.58,Ending gender-based violence and harmful practices,namibia,2022,Namibia
-125,0,0,0,0,0.0,1.0,Ending preventable maternal deaths,namibia,2022,Namibia
1287810,921998,243163,122648,0,0.57,0.43,Ending the unmet need for family planning,namibia,2022,Namibia
7120563,3112306,0,4008258,0,0.19,0.81,Ending gender-based violence and harmful practices,nepal,2022,Nepal
699446,467793,0,237852,0,0.7,0.3,Ending preventable maternal deaths,nepal,2022,Nepal
1993749,1274970,7639,711140,0,0.56,0.44,Ending the unmet need for family planning,nepal,2022,Nepal
756254,729691,26562,0,0,0.49,0.51,Ending gender-based violence and harmful practices,nicaragua,2022,Nicaragua
470452,455584,14868,0,0,0.12,0.88,Ending preventable maternal deaths,nicaragua,2022,Nicaragua
1286139,1264124,22015,0,0,0.45,0.55,Ending the unmet need for family planning,nicaragua,2022,Nicaragua
6764875,1840603,1630820,3293452,0,0.18,0.82,Ending gender-based violence and harmful practices,niger,2022,Niger
3254014,1994221,634077,625715,0,0.43,0.57,Ending preventable maternal deaths,niger,2022,Niger
2127874,1601326,347243,179305,0,0.6,0.4,Ending the unmet need for family planning,niger,2022,Niger
8272016,4741147,867170,2663700,0,0.35,0.65,Ending gender-based violence and harmful practices,nigeria,2022,Nigeria
5845700,4059126,843653,942920,0,0.77,0.23,Ending preventable maternal deaths,nigeria,2022,Nigeria
7497074,5933775,543468,1019831,0,0.21,0.79,Ending the unmet need for family planning,nigeria,2022,Nigeria
16797,8948,7849,0,0,0.47,0.53,Organizational effectiveness and efficiency,nigeria,2022,Nigeria
708999,591187,0,117812,0,0.26,0.74,Ending gender-based violence and harmful practices,north-macedonia,2022,North Macedonia
380564,319013,0,61551,0,0.8,0.2,Ending preventable maternal deaths,north-macedonia,2022,North Macedonia
58094,41711,0,16383,0,0.78,0.22,Ending the unmet need for family planning,north-macedonia,2022,North Macedonia
1305918,1255918,0,50000,0,0.23,0.77,Ending gender-based violence and harmful practices,oman,2022,Oman
3960555,1337000,204878,2140958,277719,0.3,0.7,Ending gender-based violence and harmful practices,pakistan,2022,Pakistan
4235199,2004668,555505,1644889,30137,0.22,0.78,Ending preventable maternal deaths,pakistan,2022,Pakistan
6527784,2624257,617888,3285935,0,0.42,0.58,Ending the unmet need for family planning,pakistan,2022,Pakistan
98970,82719,0,0,16251,1.0,0.0,Ending gender-based violence and harmful practices,panama,2022,Panama
449295,375522,0,0,73773,1.0,0.0,Ending preventable maternal deaths,panama,2022,Panama
496675,472935,0,0,23740,0.29,0.71,Ending the unmet need for family planning,panama,2022,Panama
4118064,3178082,217083,722899,0,0.13,0.87,Ending gender-based violence and harmful practices,papua-new-guinea,2022,Papua New Guinea
987938,873306,27656,86976,0,0.98,0.02,Ending preventable maternal deaths,papua-new-guinea,2022,Papua New Guinea
2443564,2315880,19880,107804,0,0.36,0.64,Ending the unmet need for family planning,papua-new-guinea,2022,Papua New Guinea
673880,668685,0,5195,0,0.25,0.75,Ending gender-based violence and harmful practices,paraguay,2022,Paraguay
423667,413807,0,9860,0,0.76,0.24,Ending preventable maternal deaths,paraguay,2022,Paraguay
3406468,3390897,0,15571,0,0.11,0.89,Ending the unmet need for family planning,paraguay,2022,Paraguay
1591239,882478,0,708761,0,0.37,0.63,Ending gender-based violence and harmful practices,peru,2022,Peru
811887,445660,0,366227,0,0.39,0.61,Ending preventable maternal deaths,peru,2022,Peru
541106,388181,0,152925,0,0.81,0.19,Ending the unmet need for family planning,peru,2022,Peru
2574224,447272,3912,2123040,0,0.17,0.83,Ending gender-based violence and harmful practices,philippines,2022,Philippines
3421187,1902166,6154,1512867,0,0.27,0.73,Ending preventable maternal deaths,philippines,2022,Philippines
3793885,2444112,10766,1339007,0,0.67,0.33,Ending the unmet need for family planning,philippines,2022,Philippines
710060,199709,103977,406374,0,0.46,0.54,Ending gender-based violence and harmful practices,rwanda,2022,Rwanda
1191824,319008,221259,651557,0,0.05,0.95,Ending preventable maternal deaths,rwanda,2022,Rwanda
5919481,2836356,1331852,1751273,0,0.46,0.54,Ending the unmet need for family planning,rwanda,2022,Rwanda
133678,97772,35906,0,0,1.0,0.0,Ending gender-based violence and harmful practices,sao-tome-principe,2022,Sao Tome and Principe
126950,110221,16729,0,0,1.0,0.0,Ending preventable maternal deaths,sao-tome-principe,2022,Sao Tome and Principe
445616,388372,57244,0,0,0.5,0.5,Ending the unmet need for family planning,sao-tome-principe,2022,Sao Tome and Principe
904209,366013,369838,166076,2282,0.37,0.63,Ending gender-based violence and harmful practices,senegal,2022,Senegal
4383080,3066980,1016306,285263,14531,0.48,0.52,Ending preventable maternal deaths,senegal,2022,Senegal
901905,317216,380148,202605,1937,0.31,0.69,Ending the unmet need for family planning,senegal,2022,Senegal
859535,660879,0,198656,0,0.64,0.36,Ending gender-based violence and harmful practices,serbia,2022,Serbia
42633,36285,0,6348,0,1.0,0.0,Ending preventable maternal deaths,serbia,2022,Serbia
5057,4304,0,753,0,1.0,0.0,Ending the unmet need for family planning,serbia,2022,Serbia
9821,3967,5854,0,0,1.0,0.0,Ending gender-based violence and harmful practices,seychelles,2022,Seychelles
154261,114752,39508,0,0,0.99,0.01,Ending preventable maternal deaths,seychelles,2022,Seychelles
2306569,704136,739633,862801,0,0.33,0.67,Ending gender-based violence and harmful practices,sierra-leone,2022,Sierra Leone
3498406,2122242,453848,922317,0,0.35,0.65,Ending preventable maternal deaths,sierra-leone,2022,Sierra Leone
1140355,975064,165291,0,0,0.39,0.61,Ending the unmet need for family planning,sierra-leone,2022,Sierra Leone
10575795,1573925,1915408,7086462,0,0.02,0.98,Ending gender-based violence and harmful practices,somalia,2022,Somalia
21986621,7327794,4549929,9129731,979167,0.2,0.8,Ending preventable maternal deaths,somalia,2022,Somalia
1663969,1003209,242090,418670,0,0.16,0.84,Ending the unmet need for family planning,somalia,2022,Somalia
-896,0,0,0,0,0.0,0.0,Organizational effectiveness and efficiency,somalia,2022,Somalia
1571633,1376085,0,195548,0,0.44,0.56,Ending gender-based violence and harmful practices,south-africa,2022,South Africa
255507,172306,0,83200,0,0.31,0.69,Ending preventable maternal deaths,south-africa,2022,South Africa
1039811,893042,0,146770,0,0.75,0.25,Ending the unmet need for family planning,south-africa,2022,South Africa
9674571,2067552,125808,7481210,0,0.21,0.79,Ending gender-based violence and harmful practices,south-sudan,2022,South Sudan
13534016,7938544,457680,5137791,0,0.13,0.87,Ending preventable maternal deaths,south-sudan,2022,South Sudan
2561226,1059389,66239,1435598,0,0.16,0.84,Ending the unmet need for family planning,south-sudan,2022,South Sudan
1442622,838819,292221,311582,0,0.65,0.35,Ending gender-based violence and harmful practices,sri-lanka,2022,Sri Lanka
2073599,1095990,22023,5586,950000,0.68,0.32,Ending preventable maternal deaths,sri-lanka,2022,Sri Lanka
690697,551400,20295,119001,0,0.38,0.62,Ending the unmet need for family planning,sri-lanka,2022,Sri Lanka
11984231,6952538,1719036,3207240,105417,0.18,0.82,Ending gender-based violence and harmful practices,sudan,2022,Sudan
10625394,4955558,950473,4626162,93200,0.18,0.82,Ending preventable maternal deaths,sudan,2022,Sudan
1665842,1126567,349700,177572,12002,0.53,0.47,Ending the unmet need for family planning,sudan,2022,Sudan
23803387,6656662,0,10295356,6851369,0.07,0.93,Ending gender-based violence and harmful practices,syrian-arab-republic,2022,Syrian Arab Republic
14445083,2584521,0,10359949,1500613,0.04,0.96,Ending preventable maternal deaths,syrian-arab-republic,2022,Syrian Arab Republic
1031822,1031822,0,0,0,0.29,0.71,Ending the unmet need for family planning,syrian-arab-republic,2022,Syrian Arab Republic
889815,496420,105427,287968,0,0.17,0.83,Ending gender-based violence and harmful practices,tajikistan,2022,Tajikistan
1076033,550830,137050,388153,0,0.52,0.48,Ending preventable maternal deaths,tajikistan,2022,Tajikistan
521440,324619,25014,171807,0,0.78,0.22,Ending the unmet need for family planning,tajikistan,2022,Tajikistan
590400,590400,0,0,0,1.0,0.0,Ending gender-based violence and harmful practices,thailand,2022,Thailand
233683,233683,0,0,0,1.0,0.0,Ending the unmet need for family planning,thailand,2022,Thailand
1021238,504591,262718,253928,0,0.2,0.8,Ending gender-based violence and harmful practices,timor-leste,2022,Timor-Leste
1422054,1235907,186146,0,0,0.63,0.37,Ending preventable maternal deaths,timor-leste,2022,Timor-Leste
825705,303463,138188,384053,0,0.36,0.64,Ending the unmet need for family planning,timor-leste,2022,Timor-Leste
906740,703195,125299,78246,0,0.95,0.05,Ending gender-based violence and harmful practices,togo,2022,Togo
1572003,1285154,239463,47386,0,0.37,0.63,Ending preventable maternal deaths,togo,2022,Togo
1802382,1104620,295378,402384,0,0.45,0.55,Ending the unmet need for family planning,togo,2022,Togo
885421,599325,25452,260644,0,0.46,0.54,Ending gender-based violence and harmful practices,tunisia,2022,Tunisia
104185,100543,2568,1074,0,0.6,0.4,Ending preventable maternal deaths,tunisia,2022,Tunisia
267257,179333,26271,61654,0,0.75,0.25,Ending the unmet need for family planning,tunisia,2022,Tunisia
17401936,7458896,321513,9621526,0,0.04,0.96,Ending gender-based violence and harmful practices,türkiye,2022,Türkiye
4145636,297400,106512,3741724,0,0.07,0.93,Ending preventable maternal deaths,türkiye,2022,Türkiye
3813550,2026208,280274,1507067,0,0.11,0.89,Ending the unmet need for family planning,türkiye,2022,Türkiye
1406319,1394619,0,11700,0,0.44,0.56,Ending gender-based violence and harmful practices,turkmenistan,2022,Turkmenistan
321049,321049,0,0,0,0.37,0.63,Ending preventable maternal deaths,turkmenistan,2022,Turkmenistan
70351,70351,0,0,0,1.0,0.0,Ending the unmet need for family planning,turkmenistan,2022,Turkmenistan
9169717,2937668,1975251,4256798,0,0.15,0.85,Ending gender-based violence and harmful practices,uganda,2022,Uganda
8942048,5275746,826896,2839407,0,0.48,0.52,Ending preventable maternal deaths,uganda,2022,Uganda
5401690,383671,569795,4448223,0,0.05,0.95,Ending the unmet need for family planning,uganda,2022,Uganda
-1951,0,0,0,0,0.0,0.0,Organizational effectiveness and efficiency,uganda,2022,Uganda
20916366,13327851,13979,7563340,11196,0.06,0.94,Ending gender-based violence and harmful practices,ukraine,2022,Ukraine
1184165,181923,0,1002243,0,0.15,0.85,Ending preventable maternal deaths,ukraine,2022,Ukraine
547092,112471,0,434621,0,0.0,1.0,Ending the unmet need for family planning,ukraine,2022,Ukraine
664971,554877,8341,101753,0,0.6,0.4,Ending gender-based violence and harmful practices,uruguay,2022,Uruguay
2089,1930,0,159,0,1.0,0.0,Ending preventable maternal deaths,uruguay,2022,Uruguay
1891636,1724496,48128,119012,0,0.18,0.82,Ending the unmet need for family planning,uruguay,2022,Uruguay
979122,979122,0,0,0,0.39,0.61,Ending gender-based violence and harmful practices,uzbekistan,2022,Uzbekistan
882924,882924,0,0,0,0.83,0.17,Ending preventable maternal deaths,uzbekistan,2022,Uzbekistan
106136,106136,0,0,0,0.18,0.82,Ending the unmet need for family planning,uzbekistan,2022,Uzbekistan
3101519,2182334,62183,728221,128781,0.13,0.87,Ending gender-based violence and harmful practices,venezuela,2022,Venezuela (Bolivarian Republic of)
2049545,1507568,16875,434404,90699,0.16,0.84,Ending preventable maternal deaths,venezuela,2022,Venezuela (Bolivarian Republic of)
1604987,1054321,17077,533589,0,0.21,0.79,Ending the unmet need for family planning,venezuela,2022,Venezuela (Bolivarian Republic of)
2782438,1092913,340011,1349514,0,0.1,0.9,Ending gender-based violence and harmful practices,zambia,2022,Zambia
4627312,3235131,1199859,192321,0,0.47,0.53,Ending preventable maternal deaths,zambia,2022,Zambia
1266685,672692,383295,210698,0,0.2,0.8,Ending the unmet need for family planning,zambia,2022,Zambia
29658,29658,0,0,0,1.0,0.0,Organizational effectiveness and efficiency,zambia,2022,Zambia
3257928,882312,123414,2213773,38429,0.09,0.91,Ending gender-based violence and harmful practices,zimbabwe,2022,Zimbabwe
3276772,3152268,109348,2520,12636,0.7,0.3,Ending preventable maternal deaths,zimbabwe,2022,Zimbabwe
4816862,3919035,509783,327800,60245,0.04,0.96,Ending the unmet need for family planning,zimbabwe,2022,Zimbabwe
29349486,13881713,0,15324658,143115,0.04,0.96,Ending gender-based violence and harmful practices,afghanistan,2023,Afghanistan
66628129,29668983,0,35998398,960749,0.05,0.95,Ending preventable maternal deaths,afghanistan,2023,Afghanistan
4821761,2728702,0,2093059,0,0.0,1.0,Ending the unmet need for family planning,afghanistan,2023,Afghanistan
926933,515695,13894,397344,0,0.44,0.56,Ending gender-based violence and harmful practices,albania,2023,Albania
11295,2259,169,8866,0,0.82,0.18,Ending preventable maternal deaths,albania,2023,Albania
330815,178860,4959,146996,0,0.73,0.27,Ending the unmet need for family planning,albania,2023,Albania
541975,491800,28520,21654,0,1.0,0.0,Ending gender-based violence and harmful practices,algeria,2023,Algeria
0,0,0,0,0,4.0,0.0,Ending preventable maternal deaths,algeria,2023,Algeria
88153,70776,13855,3522,0,1.0,0.0,Ending the unmet need for family planning,algeria,2023,Algeria
1777224,1413906,180215,183103,0,0.56,0.44,Ending gender-based violence and harmful practices,angola,2023,Angola
16860,3953,12272,635,0,0.87,0.13,Ending preventable maternal deaths,angola,2023,Angola
2732498,1632924,254464,845110,0,0.5,0.5,Ending the unmet need for family planning,angola,2023,Angola
528109,488905,0,39204,0,0.38,0.62,Ending gender-based violence and harmful practices,argentina,2023,Argentina
138477,102004,0,36473,0,0.92,0.08,Ending preventable maternal deaths,argentina,2023,Argentina
613899,412809,0,201090,0,0.54,0.46,Ending the unmet need for family planning,argentina,2023,Argentina
1479080,1053517,0,425563,0,0.54,0.46,Ending gender-based violence and harmful practices,armenia,2023,Armenia
474640,408351,0,66289,0,0.96,0.04,Ending preventable maternal deaths,armenia,2023,Armenia
120044,114255,0,5789,0,0.98,0.02,Ending the unmet need for family planning,armenia,2023,Armenia
773188,773188,0,0,0,0.38,0.62,Ending gender-based violence and harmful practices,azerbaijan,2023,Azerbaijan
176073,176073,0,0,0,0.92,0.08,Ending preventable maternal deaths,azerbaijan,2023,Azerbaijan
201407,201407,0,0,0,0.92,0.08,Ending the unmet need for family planning,azerbaijan,2023,Azerbaijan
20232120,5567225,436546,14218701,9647,0.15,0.85,Ending gender-based violence and harmful practices,bangladesh,2023,Bangladesh
15591351,4564643,1869186,9157523,0,0.15,0.85,Ending preventable maternal deaths,bangladesh,2023,Bangladesh
7692425,1382119,305315,6004991,0,0.06,0.94,Ending the unmet need for family planning,bangladesh,2023,Bangladesh
1330614,1197381,92073,28127,13033,0.35,0.65,Ending gender-based violence and harmful practices,belarus,2023,Belarus
87324,78688,6045,1735,856,0.29,0.71,Ending preventable maternal deaths,belarus,2023,Belarus
117668,106031,8146,2338,1153,0.42,0.58,Ending the unmet need for family planning,belarus,2023,Belarus
2639716,1451892,566366,621458,0,0.26,0.74,Ending gender-based violence and harmful practices,benin,2023,Benin
2121500,1517394,354337,246250,3518,0.28,0.72,Ending preventable maternal deaths,benin,2023,Benin
